# Palomar sky spectrum for "grey" conditions
# Measured by Christoffer Fremling, 2026-07
# Compiled by Chaz Shapiro, 2026-08-07

wavelength_A,flam_erg_s_cm2_A_arcsec2
4348.23499999987,6.379119250000353e-17
4348.659749999875,6.349457250000329e-17
4349.01099999994,6.52576925000014e-17
4349.377499999944,6.413775499999912e-17
4349.786999999778,6.488189499999767e-17
4350.116999999853,6.505392749999786e-17
4350.562999999849,6.37962349999975e-17
4350.892749999883,6.570162749999799e-17
4351.308250000002,6.67629524999986e-17
4351.668749999953,6.589317249999743e-17
4352.026250000112,6.800271749999864e-17
4352.445250000106,6.686288999999836e-17
4352.77500000014,6.725395000000053e-17
4353.221250000177,6.726354499999959e-17
4353.550999999978,6.849445999999965e-17
4353.956749999896,7.0686612499999e-17
4354.326749999775,6.959539999999707e-17
4354.674499999732,7.296517999999937e-17
4355.102499999804,7.240432250000056e-17
4355.432499999879,7.478524250000103e-17
4355.878499999875,8.224302500000057e-17
4356.208249999909,8.370949500000003e-17
4356.60474999994,8.606997499999787e-17
4356.9842499999795,9.818358249999773e-17
4357.322500000009,9.451336500000021e-17
4357.76025000005,1.0866819499999978e-16
4358.090000000084,1.084511275000006e-16
4358.534750000108,9.665052250000237e-17
4358.865750000114,1.1027621750000176e-16
4359.252500000177,9.649070250000275e-17
4359.641500000143,1.0561395500000378e-16
4359.971250000177,1.0555662250000187e-16
4360.417250000173,9.313228000000038e-17
4360.746750000166,9.27126649999994e-17
4361.181750000222,8.314647499999726e-17
4361.522250000155,8.043692999999679e-17
4361.899000000209,7.948536749999653e-17
4362.297750000143,7.653321249999714e-17
4362.627500000177,7.683024500000006e-17
4363.073500000173,7.632473500000114e-17
4363.403250000207,7.761849250000053e-17
4363.828500000294,8.205646249999827e-17
4364.178750000196,7.895118249999568e-17
4364.545750000281,8.480048999999687e-17
4364.954250000184,8.039205499999777e-17
4365.283750000177,8.487106999999994e-17
4365.730000000214,8.51615475000001e-17
4366.059500000207,9.65706075000002e-17
4366.474750000285,1.2507858999999952e-16
4366.835250000237,1.1584880749999716e-16
4367.192000000272,1.5074191749999902e-16
4367.610750000225,1.3255094749999722e-16
4367.940250000218,1.356000474999973e-16
4368.386250000214,1.357745924999998e-16
4368.715750000207,1.2629674249999753e-16
4369.120750000235,1.4249138749999982e-16
4369.491250000196,1.10820385000002e-16
4369.937250000192,1.1113165500000117e-16
4370.589000000153,8.567268750000274e-17
4371.2990000001155,6.964882000000007e-17
4372.191000000108,6.925773250000067e-17
4373.083000000101,6.882473500000092e-17
4373.975000000093,6.887260250000217e-17
4374.867250000127,6.910324000000364e-17
4375.75950000016,6.948370500000061e-17
4376.651500000153,7.008273250000044e-17
4377.543500000145,7.028013249999961e-17
4378.435250000097,7.00122800000009e-17
4379.327250000089,7.002637250000112e-17
4380.219500000123,7.039875500000153e-17
4381.1115000001155,6.863071000000194e-17
4382.003500000108,6.849979250000145e-17
4382.89525000006,6.713874000000392e-17
4383.787000000011,6.527951500000181e-17
4384.679000000004,6.64507149999992e-17
4385.570999999996,6.722460499999714e-17
4386.462999999989,6.916999499999556e-17
4387.354999999981,7.023912499999713e-17
4388.246999999974,7.069462749999835e-17
4389.1389999999665,7.055183e-17
4390.030999999959,7.06526274999996e-17
4390.922999999952,7.12112150000004e-17
4391.814749999903,7.192656250000138e-17
4392.706499999855,7.218217250000111e-17
4393.598249999806,7.272952000000078e-17
4394.489999999758,7.379566749999855e-17
4395.38199999975,7.47140124999965e-17
4396.273999999743,7.539465249999702e-17
4397.1657499996945,7.622524749999657e-17
4398.057749999687,7.658786999999873e-17
4398.949499999639,7.674807749999868e-17
4399.84124999959,7.73615799999967e-17
4400.733249999816,7.7587557499999e-17
4401.625,7.725589499999758e-17
4402.516750000184,7.730404249999877e-17
4403.408500000369,7.69061550000006e-17
4404.30025000032,7.676981750000108e-17
4405.192000000272,7.746829750000154e-17
4406.0837500002235,7.7832775000001e-17
4406.975500000175,7.89412975000014e-17
4407.867250000127,7.922639000000016e-17
4408.759000000078,7.971576749999923e-17
4409.65075000003,8.112122249999941e-17
4410.542499999981,8.206216249999724e-17
4411.434249999933,8.396743499999776e-17
4412.3259999998845,8.518007249999913e-17
4413.217749999836,8.424184249999924e-17
4414.109499999788,8.43351249999994e-17
4415.000999999931,8.473347999999789e-17
4415.8925000000745,8.421596999999798e-17
4416.784250000259,8.456230999999873e-17
4417.676000000443,8.54124874999991e-17
4418.567750000395,8.525268500000144e-17
4419.459500000346,8.63894874999999e-17
4420.351000000257,8.77839050000001e-17
4421.242500000168,8.771599000000208e-17
4422.134250000119,8.773431000000193e-17
4423.02575000003,8.754599000000428e-17
4423.917499999981,8.767575250000419e-17
4424.808999999892,8.828674000000187e-17
4425.700499999803,8.884534500000148e-17
4426.591999999713,8.988958250000162e-17
4427.483499999857,8.958306250000001e-17
4428.375,9.014506750000217e-17
4429.266500000143,9.013859750000175e-17
4430.158250000328,9.010831999999892e-17
4431.049750000238,9.047456250000043e-17
4431.941250000149,9.032556999999925e-17
4432.83275000006,9.084593999999865e-17
4433.72424999997,9.006156249999906e-17
4434.615749999881,9.035642499999764e-17
4435.507249999791,9.049987749999666e-17
4436.398749999702,9.073371749999558e-17
4437.289999999804,9.250892999999743e-17
4438.181499999948,9.432580249999809e-17
4439.073000000091,9.486221499999894e-17
4439.964250000194,9.407345250000092e-17
4440.855750000104,9.305007500000019e-17
4441.746999999974,9.229303000000159e-17
4442.6384999998845,9.285671750000147e-17
4443.529999999795,9.488289000000232e-17
4444.421249999898,9.631423250000139e-17
4445.3125,9.739926749999931e-17
4446.203750000102,9.747085499999944e-17
4447.095000000205,9.723257749999934e-17
4447.9862500000745,9.669440499999881e-17
4448.877499999944,9.596392500000096e-17
4449.768749999814,9.626433500000209e-17
4450.659999999916,9.631402749999906e-17
4451.551250000019,9.575316000000183e-17
4452.442750000162,9.567881500000022e-17
4453.3340000002645,9.573508499999798e-17
4454.225250000134,9.483949000000066e-17
4455.116500000004,9.581378499999959e-17
4456.007499999832,9.638186500000144e-17
4456.898749999702,9.575381000000329e-17
4457.789999999804,9.646735250000222e-17
4458.681249999907,9.700444750000097e-17
4459.572500000009,9.709907500000011e-17
4460.463500000071,9.836432500000108e-17
4461.354499999899,9.908397500000246e-17
4462.245749999769,9.949362750000405e-17
4463.1369999998715,9.970475750000232e-17
4464.028249999974,1.0022162750000235e-16
4464.919500000076,1.0113751250000075e-16
4465.810500000138,1.0083589000000022e-16
4466.7014999999665,1.0104447750000093e-16
4467.592499999795,1.0184182750000095e-16
4468.483499999857,1.006218425000005e-16
4469.374499999918,1.0021152750000101e-16
4470.2654999999795,1.017895275000009e-16
4471.156500000041,1.0225987749999983e-16
4472.04749999987,1.0403718750000012e-16
4472.938499999931,1.0670229999999953e-16
4473.829499999993,1.0713237500000177e-16
4474.720500000054,1.0699799999999993e-16
4475.6115000001155,1.0656465000000064e-16
4476.502499999944,1.0673645000000127e-16
4477.393249999965,1.0555324999999972e-16
4478.284250000026,1.0498815000000049e-16
4479.175000000047,1.0510267500000117e-16
4480.065750000067,1.0370292499999917e-16
4480.956749999896,1.043769749999993e-16
4481.847499999916,1.0490534999999962e-16
4482.738499999978,1.0592607499999807e-16
4483.629249999998,1.070355499999979e-16
4484.520000000019,1.0827379999999742e-16
4485.410750000039,1.0925484999999908e-16
4486.30150000006,1.0894727500000002e-16
4487.192500000121,1.0894087500000117e-16
4488.083250000142,1.0802185000000019e-16
4488.973999999929,1.0705729999999872e-16
4489.86474999995,1.0680149999999744e-16
4490.75549999997,1.0764277499999823e-16
4491.646249999991,1.0835252499999824e-16
4492.537000000011,1.085871999999978e-16
4493.427750000032,1.0961832499999754e-16
4494.318250000011,1.0814597499999598e-16
4495.209000000032,1.0801584999999811e-16
4496.099750000052,1.0844787499999843e-16
4496.990250000032,1.0905125000000102e-16
4497.881000000052,1.0982202500000188e-16
4498.771500000032,1.1023600000000071e-16
4499.662000000011,1.110646500000014e-16
4500.552750000032,1.0967944999999836e-16
4501.443250000011,1.0886132499999814e-16
4502.334000000032,1.0869972499999884e-16
4503.224500000011,1.0830247499999936e-16
4504.114999999991,1.097618250000001e-16
4505.00549999997,1.112953500000009e-16
4505.89599999995,1.115926250000018e-16
4506.786500000162,1.1133622500000063e-16
4507.677000000142,1.1040530000000179e-16
4508.567500000121,1.1064377500000066e-16
4509.45775000006,1.1117285000000086e-16
4510.348250000039,1.1076427500000105e-16
4511.238499999978,1.1051957500000093e-16
4512.128999999957,1.1012732500000056e-16
4513.0195000001695,1.0860710000000053e-16
4513.910000000149,1.0895400000000118e-16
4514.8005000001285,1.0945139999999998e-16
4515.690750000067,1.0863552500000093e-16
4516.581250000047,1.0836512499999913e-16
4517.471499999985,1.0796207499999754e-16
4518.361749999924,1.0695769999999772e-16
4519.252000000095,1.0732302499999742e-16
4520.1422500000335,1.078528249999967e-16
4521.032499999972,1.0738787499999679e-16
4521.922750000143,1.0708562499999599e-16
4522.813000000082,1.0652779999999623e-16
4523.7032500000205,1.0556047499999763e-16
4524.593499999959,1.0439059999999921e-16
4525.483749999898,1.0415052500000062e-16
4526.374000000069,1.0332532500000089e-16
4527.2639999999665,1.0288587499999954e-16
4528.154000000097,1.0411747499999868e-16
4529.044000000227,1.0407514999999763e-16
4529.934249999933,1.0385499999999782e-16
4530.824500000104,1.044508250000002e-16
4531.714750000276,1.0326875000000082e-16
4532.60474999994,1.0276592500000063e-16
4533.494750000071,1.0212365000000188e-16
4534.384750000201,1.0181265000000107e-16
4535.274749999866,1.0227225000000037e-16
4536.165000000037,1.0258655000000058e-16
4537.055000000168,1.0336157499999909e-16
4537.944999999832,1.0425129999999904e-16
4538.834749999922,1.0469900000000048e-16
4539.724750000052,1.044792250000014e-16
4540.614499999676,1.0442060000000012e-16
4541.504249999765,1.0375564999999835e-16
4542.394249999896,1.0323714999999704e-16
4543.283999999985,1.030894999999968e-16
4544.1740000001155,1.0283614999999666e-16
4545.064000000246,1.0151548499999857e-16
4545.954000000376,1.0043945249999705e-16
4546.84375,9.956054749999831e-17
4547.733500000089,9.748413749999823e-17
4548.623250000179,9.700529749999924e-17
4549.512999999803,9.622006250000099e-17
4550.402749999892,9.589711250000076e-17
4551.292499999981,9.703128000000206e-17
4552.182250000071,9.646983750000098e-17
4553.071750000119,9.645689250000095e-17
4553.961500000209,9.592640250000022e-17
4554.851250000298,9.494523750000095e-17
4555.740749999881,9.550870000000166e-17
4556.63049999997,9.610315250000153e-17
4557.520000000019,9.661354500000075e-17
4558.409500000067,9.703166250000002e-17
4559.2992500001565,9.644461499999803e-17
4560.188750000205,9.562448249999778e-17
4561.078500000294,9.472651999999734e-17
4561.967999999877,9.451188749999851e-17
4562.8574999999255,9.387351249999906e-17
4563.747250000015,9.287682250000022e-17
4564.636750000063,9.214930250000183e-17
4565.526250000112,9.114068749999962e-17
4566.41575000016,9.113857000000118e-17
4567.305000000168,9.178574750000023e-17
4568.194250000175,9.112416500000141e-17
4569.0837500002235,9.007501750000373e-17
4569.973000000231,8.968223000000148e-17
4570.862500000279,8.909293500000266e-17
4571.751999999862,8.922694250000102e-17
4572.64124999987,8.998006250000111e-17
4573.530749999918,8.971908750000313e-17
4574.4199999999255,8.993354250000317e-17
4575.309249999933,8.974323500000233e-17
4576.19849999994,8.965251499999973e-17
4577.087499999907,8.871144999999956e-17
4577.976749999914,8.740116249999841e-17
4578.865999999922,8.742375749999829e-17
4579.755249999929,8.585434249999922e-17
4580.644499999937,8.550446749999832e-17
4581.533499999903,8.538955499999731e-17
4582.42249999987,8.442293749999898e-17
4583.311749999877,8.405551500000084e-17
4584.2009999998845,8.405717999999975e-17
4585.090249999892,8.320053000000094e-17
4585.979499999899,8.338733500000123e-17
4586.868499999866,8.375812250000113e-17
4587.757499999832,8.38732675000017e-17
4588.646499999799,8.366600499999997e-17
4589.535500000231,8.271908500000006e-17
4590.424500000197,8.314919249999875e-17
4591.313250000123,8.240574750000086e-17
4592.202250000089,8.160510500000183e-17
4593.091000000015,8.181778250000022e-17
4593.97974999994,7.988673500000039e-17
4594.868749999907,7.965899249999919e-17
4595.757499999832,7.979795749999863e-17
4596.646499999799,7.915744749999877e-17
4597.535500000231,8.011810999999739e-17
4598.4242500001565,7.908555999999554e-17
4599.313000000082,7.785209499999753e-17
4600.201750000007,7.699179999999701e-17
4601.090499999933,7.616774249999825e-17
4601.979250000324,7.650793249999853e-17
4602.86800000025,7.815784249999652e-17
4603.756750000175,7.890832999999747e-17
4604.645500000101,7.926885749999607e-17
4605.534250000026,7.827695249999874e-17
4606.422999999952,7.730778250000126e-17
4607.311499999836,7.655732000000266e-17
4608.199999999721,7.575989750000305e-17
4609.088499999605,7.648198250000163e-17
4609.976999999955,7.601262750000014e-17
4610.8655000003055,7.585560750000002e-17
4611.75400000019,7.529492500000196e-17
4612.6427500001155,7.505562000000166e-17
4613.53125,7.44813625000021e-17
4614.4197499998845,7.445498749999975e-17
4615.308250000235,7.500093999999888e-17
4616.196500000078,7.489710249999983e-17
4617.084749999922,7.484479999999859e-17
4617.973249999806,7.367057499999938e-17
4618.86149999965,7.319495499999981e-17
4619.75,7.245180750000068e-17
4620.63850000035,7.320489000000197e-17
4621.526750000194,7.424657750000098e-17
4622.415000000037,7.398455750000083e-17
4623.303249999881,7.400596249999934e-17
4624.191499999724,7.330406499999752e-17
4625.0797500000335,7.377419249999847e-17
4625.968000000343,7.333577499999654e-17
4626.856000000145,7.229340749999765e-17
4627.744249999989,7.224078249999845e-17
4628.632249999791,7.153748749999806e-17
4629.520499999635,7.118024250000006e-17
4630.408749999944,7.234930249999784e-17
4631.296750000212,7.188671499999869e-17
4632.1850000005215,7.156517000000057e-17
4633.073000000324,7.136408250000167e-17
4633.961000000127,7.084493000000403e-17
4634.848999999929,7.083380500000366e-17
4635.736999999732,7.044495250000149e-17
4636.625,7.047135249999989e-17
4637.513000000268,6.95922899999992e-17
4638.4007500004955,6.91102100000008e-17
4639.288500000257,6.942913250000137e-17
4640.176250000019,6.881866750000162e-17
4641.06399999978,6.852413000000219e-17
4641.951999999583,6.900541000000074e-17
4642.83974999981,6.826199000000206e-17
4643.727750000078,6.841047000000057e-17
4644.6155000003055,6.842616499999853e-17
4645.503250000533,6.695923499999916e-17
4646.391250000335,6.647591499999782e-17
4647.278750000056,6.58525825e-17
4648.1664999998175,6.604502500000125e-17
4649.053999999538,6.707833999999901e-17
4649.941499999724,6.739695999999845e-17
4650.829249999952,6.801475499999845e-17
4651.716750000138,6.822438749999818e-17
4652.604500000365,6.706710249999907e-17
4653.492000000551,6.599604000000139e-17
4654.379500000272,6.553203999999973e-17
4655.266999999993,6.460083249999976e-17
4656.154499999713,6.507092000000071e-17
4657.041999999434,6.571252500000116e-17
4657.92949999962,6.617176000000131e-17
4658.816999999806,6.718377499999975e-17
4659.704499999993,6.804327999999883e-17
4660.592000000179,6.885792999999889e-17
4661.479250000324,6.793503749999821e-17
4662.366500000469,6.675760999999838e-17
4663.253500000574,6.555533749999751e-17
4664.140750000253,6.452892249999535e-17
4665.027999999933,6.42441999999981e-17
4665.915499999654,6.407113749999967e-17
4666.802999999374,6.328748250000113e-17
4667.690249999519,6.283946750000212e-17
4668.577499999665,6.320165249999923e-17
4669.464499999769,6.419881249999956e-17
4670.351499999873,6.462549249999847e-17
4671.238499999978,6.463757249999945e-17
4672.125750000123,6.501316249999967e-17
4673.012750000227,6.411989249999799e-17
4673.899750000332,6.498618249999822e-17
4674.786750000436,6.487353499999602e-17
4675.673500000499,6.402444749999703e-17
4676.5605000006035,6.323553499999747e-17
4677.447500000708,6.133435999999818e-17
4678.334500000346,6.206254499999882e-17
4679.221499999985,6.140462749999855e-17
4680.108499999624,6.108977249999765e-17
4680.995499999262,6.226284999999668e-17
4681.882249999326,6.11909149999964e-17
4682.768999999389,6.249894499999598e-17
4683.655749999452,6.296996499999637e-17
4684.542499999516,6.211749249999879e-17
4685.429249999579,6.149443250000052e-17
4686.315999999642,6.067709000000134e-17
4687.202749999706,5.977863750000257e-17
4688.089249999728,5.962134750000091e-17
4688.975999999791,5.997196249999853e-17
4689.862749999855,6.007736499999967e-17
4690.749249999877,6.028978499999929e-17
4691.63599999994,6.085161500000069e-17
4692.522750000004,6.092408250000066e-17
4693.409250000026,6.055602749999987e-17
4694.295750000048,6.048537500000036e-17
4695.182250000071,6.033050250000024e-17
4696.068500000052,6.047340000000173e-17
4696.9550000000745,5.972853500000094e-17
4697.841500000097,5.977783500000153e-17
4698.727750000078,5.882821750000013e-17
4699.614250000101,5.786891250000009e-17
4700.500500000082,5.714546750000175e-17
4701.386750000063,5.684703500000224e-17
4702.273250000086,5.683698750000365e-17
4703.159500000067,5.623292250000276e-17
4704.045750000048,5.714232000000193e-17
4704.93200000003,5.701347750000185e-17
4705.81799999997,5.678025500000164e-17
4706.703999999911,5.731149750000184e-17
4707.589999999851,5.69311375000009e-17
4708.476249999832,5.674473250000054e-17
4709.362499999814,5.731351000000108e-17
4710.248749999795,5.713658250000099e-17
4711.1349999997765,5.723864500000273e-17
4712.020999999717,5.756847000000251e-17
4712.906999999657,5.710324500000186e-17
4713.792999999598,5.730493250000381e-17
4714.678749999497,5.689503500000306e-17
4715.5647499994375,5.692073000000238e-17
4716.450499999337,5.642959250000048e-17
4717.336249999236,5.630202749999899e-17
4718.222249999642,5.638841749999764e-17
4719.108000000007,5.619632249999672e-17
4719.9940000004135,5.695095999999851e-17
4720.879750000779,5.608647249999915e-17
4721.765500000678,5.634141250000058e-17
4722.651000000536,5.549107000000103e-17
4723.536500000395,5.47841025000017e-17
4724.422250000294,5.593850750000133e-17
4725.308000000194,5.536253749999932e-17
4726.193750000093,5.581454000000117e-17
4727.079499999993,5.585912749999985e-17
4727.964999999851,5.483675499999814e-17
4728.850499999709,5.491393999999923e-17
4729.735999999568,5.558807499999855e-17
4730.621499999426,5.560375499999889e-17
4731.50699999975,5.560113000000015e-17
4732.3925000000745,5.502285000000013e-17
4733.278000000399,5.498654499999799e-17
4734.163250000682,5.487517999999674e-17
4735.048500000499,5.5018877499998087e-17
4735.933750000317,5.5473332499999096e-17
4736.819000000134,5.4720422500000545e-17
4737.704249999952,5.4214432500001714e-17
4738.589499999769,5.4596912499999116e-17
4739.4747499995865,5.4870577499999543e-17
4740.359999999404,5.547794500000103e-17
4741.245249999687,5.588624500000009e-17
4742.13049999997,5.587346250000121e-17
4743.015500000212,5.630778249999874e-17
4743.9007500004955,5.553168749999569e-17
4744.785750000272,5.512517999999591e-17
4745.671000000089,5.4550694999996e-17
4746.555999999866,5.2834307499998547e-17
4747.440999999642,5.320675250000012e-17
4748.3259999998845,5.263816500000112e-17
4749.210750000086,5.196283250000004e-17
4750.095750000328,5.2347494999998235e-17
4750.980500000529,5.093709499999973e-17
4751.8655000003055,5.1160237499998603e-17
4752.750500000082,5.1645929999999117e-17
4753.6352499998175,5.170677249999881e-17
4754.519999999553,5.154235249999686e-17
4755.404749999754,5.0601469999997836e-17
4756.289499999955,4.9642422499999716e-17
4757.1742500001565,4.964014500000131e-17
4758.059000000358,4.9815330000000534e-17
4758.943750000093,5.119871750000114e-17
4759.828249999788,5.1496167499999653e-17
4760.712999999523,5.0669739999999744e-17
4761.597499999683,5.023792500000097e-17
4762.4819999998435,4.899762500000024e-17
4763.366500000004,4.901476999999952e-17
4764.251000000164,4.876033749999839e-17
4765.135499999858,4.8607017499997594e-17
4766.019749999978,4.8319889999998407e-17
4766.904000000097,4.819962250000073e-17
4767.788250000216,4.833438499999974e-17
4768.672750000376,4.93593549999998e-17
4769.557250000071,4.979961999999863e-17
4770.441749999765,5.0198809999997756e-17
4771.3259999998845,5.062471499999917e-17
4772.209999999963,4.939029999999975e-17
4773.094000000041,5.0431567499998843e-17
4773.97825000016,5.004413249999839e-17
4774.862249999773,5.018764249999937e-17
4775.746499999892,5.055427000000002e-17
4776.630750000011,4.9993800000001534e-17
4777.514750000089,5.07476200000015e-17
4778.399000000209,5.082953999999937e-17
4779.282999999821,5.078332249999941e-17
4780.166999999899,4.997946500000017e-17
4781.050749999937,4.8806702500001874e-17
4781.934750000015,4.8800955000002514e-17
4782.818750000093,4.9028020000001865e-17
4783.70250000013,4.9395992500001485e-17
4784.586500000209,4.9702867500000666e-17
4785.470250000246,5.0064482500002614e-17
4786.354000000283,4.956299250000297e-17
4787.237749999855,4.9492340000003465e-17
4788.121499999892,4.9415942500002626e-17
4789.005249999929,4.903382500000003e-17
4789.8887499999255,4.935294250000135e-17
4790.772499999963,5.000541500000023e-17
4791.655999999959,5.0564707500000116e-17
4792.539499999955,5.0040720000002553e-17
4793.423249999993,5.021825750000096e-17
4794.306749999989,5.0351352499999875e-17
4795.190249999985,4.987248750000168e-17
4796.07349999994,4.9499259999999064e-17
4796.956749999896,4.860368250000056e-17
4797.840249999892,4.764686000000125e-17
4798.723749999888,4.7652724999999406e-17
4799.6072499998845,4.7523915000002087e-17
4800.49049999984,4.8340445000001806e-17
4801.373749999795,4.78865300000007e-17
4802.25699999975,4.8164787499999905e-17
4803.140249999706,4.9276964999997277e-17
4804.023499999661,4.916354249999758e-17
4804.906500000041,4.931980499999903e-17
4805.789499999955,4.917666750000074e-17
4806.672749999911,4.8511675000000954e-17
4807.555750000291,4.8898149999998426e-17
4808.438750000205,4.992684999999939e-17
4809.321750000119,5.0104437499999364e-17
4810.204499999993,4.955215750000098e-17
4811.087499999907,4.926420500000273e-17
4811.970499999821,4.9029987500001905e-17
4812.8534999997355,4.9699987500001185e-17
4813.7365000001155,5.092749500000146e-17
4814.619249999989,5.103488000000027e-17
4815.501999999862,5.1917199999999186e-17
4816.384750000201,5.0889122499999295e-17
4817.2675000000745,5.0827579999999725e-17
4818.150499999989,5.125485499999932e-17
4819.033250000328,4.993497249999911e-17
4819.916000000201,5.027122499999813e-17
4820.7985000000335,5.072830999999709e-17
4821.681000000332,5.002815249999811e-17
4822.563500000164,5.0322737499997927e-17
4823.445999999996,4.9806349999998995e-17
4824.328500000294,4.933294499999982e-17
4825.211000000127,5.0001587500000527e-17
4826.093499999959,5.040916000000248e-17
4826.975750000216,5.0390157500001566e-17
4827.858250000048,4.922316000000144e-17
4828.74049999984,4.8927327500001456e-17
4829.622750000097,4.935720749999979e-17
4830.505249999929,5.064762000000057e-17
4831.387499999721,5.1453704999999804e-17
4832.269749999978,5.141113499999958e-17
4833.151999999769,5.013586249999923e-17
4834.033999999985,4.886083749999923e-17
4834.916000000201,4.868230749999824e-17
4835.798249999993,4.7964752499997265e-17
4836.680250000209,4.819872499999892e-17
4837.562249999959,4.880419249999759e-17
4838.44449999975,4.9215339999999694e-17
4839.3262499999255,5.037140750000021e-17
4840.208249999676,5.06353700000012e-17
4841.090249999892,5.033386750000381e-17
4841.972000000067,4.9162715000003647e-17
4842.8539999998175,4.838131250000431e-17
4843.7360000000335,4.849383250000614e-17
4844.617749999743,4.827126750000282e-17
4845.499499999918,4.9041277500004606e-17
4846.381250000093,5.0249585000002025e-17
4847.262750000227,5.013728249999897e-17
4848.144500000402,4.990118500000164e-17
4849.026000000071,4.992322000000162e-17
4849.907500000205,4.8760570000004263e-17
4850.788999999873,4.8058655000006786e-17
4851.670500000007,4.787463500000521e-17
4852.5522500001825,4.739503250000202e-17
4853.433749999851,4.6664679999998223e-17
4854.315249999985,4.6324192499992867e-17
4855.196749999654,4.6535622499994243e-17
4856.077999999747,4.5810537499996204e-17
4856.95924999984,4.616237999999715e-17
4857.840499999933,4.615530500000079e-17
4858.721499999985,4.490763250000178e-17
4859.602750000078,4.505410250000223e-17
4860.484000000171,4.520732500000423e-17
4861.3652500002645,4.5507702500002607e-17
4862.246500000358,4.6815139999999533e-17
4863.127499999944,4.706861499999571e-17
4864.008499999996,4.677317249999723e-17
4864.889499999583,4.66850999999977e-17
4865.770499999635,4.666434749999868e-17
4866.651499999687,4.715279500000264e-17
4867.532499999739,4.8190040000001275e-17
4868.413499999791,4.8449670000000285e-17
4869.2944999998435,4.794408500000375e-17
4870.175499999896,4.7671667500000334e-17
4871.056249999907,4.565771750000163e-17
4871.936999999918,4.5695002500003595e-17
4872.817749999929,4.583850750000221e-17
4873.698249999899,4.5811115000004383e-17
4874.578999999911,4.659501250000406e-17
4875.459499999881,4.670638500000255e-17
4876.339999999851,4.714074000000402e-17
4877.220749999862,4.7468907500005285e-17
4878.101249999832,4.8497940000005794e-17
4878.981749999803,4.905118000000716e-17
4879.862249999773,4.9140055000001416e-17
4880.742499999702,4.99090425000022e-17
4881.622999999672,4.946540250000003e-17
4882.503499999642,4.8984884999999376e-17
4883.383749999572,4.9148355000003077e-17
4884.2639999999665,4.871989250000015e-17
4885.144249999896,4.855498499999789e-17
4886.024500000291,4.802615749999804e-17
4886.90475000022,4.7269389999998214e-17
4887.785000000149,4.624048250000005e-17
4888.665000000037,4.638723250000045e-17
4889.5449999999255,4.603776750000105e-17
4890.424999999814,4.661550750000116e-17
4891.304999999702,4.707239499999818e-17
4892.185000000056,4.760771000000041e-17
4893.064999999944,4.915858500000281e-17
4893.945000000298,4.94130999999988e-17
4894.825000000186,5.057381999999808e-17
4895.7047500000335,5.094338499999702e-17
4896.584499999881,5.061477999999702e-17
4897.464249999728,5.04704425000021e-17
4898.344000000041,5.0485720000004476e-17
4899.223749999888,5.0075517500007727e-17
4900.103500000201,4.9144577500001785e-17
4900.983250000048,4.8750412500000964e-17
4901.862749999855,4.892545750000337e-17
4902.742500000168,4.817498750000438e-17
4903.621999999974,4.880459750000935e-17
4904.501500000246,4.981792000001111e-17
4905.381000000052,4.8767217500006616e-17
4906.260499999858,4.887688750000107e-17
4907.14000000013,5.010308249999882e-17
4908.019249999896,4.9397022499996566e-17
4908.898750000168,4.930136999999525e-17
4909.777999999933,5.034441249999797e-17
4910.657249999698,4.952923249999643e-17
4911.536499999929,4.9913104999993186e-17
4912.415499999654,5.1027569999993696e-17
4913.2944999998435,5.042822999999116e-17
4914.1737500000745,5.010996999999482e-17
4915.05299999984,4.999402749999873e-17
4915.93200000003,4.968356000000375e-17
4916.81100000022,4.9102035000005105e-17
4917.689749999903,4.781591500000316e-17
4918.568500000052,4.617310999999995e-17
4919.447500000242,4.554291249999469e-17
4920.3264999999665,4.533875999999713e-17
4921.2055000001565,4.6104392499994574e-17
4922.0842500003055,4.738615749999336e-17
4922.962999999989,4.7790997499996205e-17
4923.841750000138,4.833203999999464e-17
4924.720500000287,4.913536499999753e-17
4925.59924999997,4.914051499999818e-17
4926.478000000119,4.845674749999783e-17
4927.356500000227,4.8857619999997834e-17
4928.23499999987,4.8775254999997675e-17
4929.113499999978,4.906768499999709e-17
4929.992000000086,5.08475249999985e-17
4930.870499999728,5.184848250000012e-17
4931.748749999795,5.2800502500002266e-17
4932.627249999903,5.3527820000002665e-17
4933.50549999997,5.316666750000182e-17
4934.383750000037,5.227956499999942e-17
4935.262250000145,5.10348749999979e-17
4936.140500000212,5.013131000000044e-17
4937.018500000238,4.861497750000247e-17
4937.8967500003055,4.8038057500005367e-17
4938.774750000332,4.8084167500004953e-17
4939.652750000358,4.9048772500004045e-17
4940.530999999959,5.039111500000021e-17
4941.408999999985,5.133557999999977e-17
4942.287000000011,5.21894599999975e-17
4943.164749999996,5.143196249999938e-17
4944.042499999981,5.12174350000029e-17
4944.9202499999665,5.127114500000112e-17
4945.797999999952,5.071816500000286e-17
4946.675999999978,5.084266500000253e-17
4947.553749999963,5.056862999999744e-17
4948.431499999948,5.025309499999666e-17
4949.308999999892,5.043419249999758e-17
4950.186499999836,5.079254249999775e-17
4951.064249999821,5.1283302499997746e-17
4951.941749999765,5.1637765000001376e-17
4952.81949999975,5.2540777500002485e-17
4953.6969999996945,5.2788670000001636e-17
4954.574250000063,5.2257482500002214e-17
4955.451750000007,5.17496524999974e-17
